relevamiento,variable,unidad,unidad_norm,periodo_tipo,fecha_objetivo,horizonte_meses,mediana,promedio,p10,p90,real,error,abs_error,error_rel_pct,dentro_p10_p90,serie_real,agregacion,comparable
2026-03,IPC_NUCLEO_NAC,var. % mensual,var. % mensual,mes,2026-06-30,3,2.030379746835443,2.038900710476351,1.685,2.503,1.5695811790507053,-0.46079856778473793,0.46079856778473793,,0.0,IPC_NUCLEO_MENSUAL,dato del mes,True
2026-04,IPC_NUCLEO_NAC,var. % mensual,var. % mensual,mes,2026-06-30,2,2.15,2.132727129930179,1.7,2.6,1.5695811790507053,-0.5804188209492946,0.5804188209492946,,0.0,IPC_NUCLEO_MENSUAL,dato del mes,True
2026-05,IPC_NUCLEO_NAC,var. % mensual,var. % mensual,mes,2026-06-30,1,2.05,2.054988686693239,1.7,2.4,1.5695811790507053,-0.48041882094929456,0.48041882094929456,,0.0,IPC_NUCLEO_MENSUAL,dato del mes,True
2026-06,IPC_NUCLEO_NAC,var. % mensual,var. % mensual,mes,2026-06-30,0,1.903477732686309,1.947267151443966,1.718826509086121,2.226,1.5695811790507053,-0.3338965536356038,0.3338965536356038,,0.0,IPC_NUCLEO_MENSUAL,dato del mes,True
2026-01,IPC_NUCLEO_NAC,var. % mensual,var. % mensual,mes,2026-07-31,6,1.5,1.534195860399338,1.176,1.920301783675473,1.782174844485196,0.2821748444851959,0.2821748444851959,,1.0,IPC_NUCLEO_MENSUAL,dato del mes,True
2026-02,IPC_NUCLEO_NAC,var. % mensual,var. % mensual,mes,2026-07-31,5,1.6,1.646774311468802,1.396662781930472,2.009037967917946,1.782174844485196,0.18217484448519583,0.18217484448519583,,1.0,IPC_NUCLEO_MENSUAL,dato del mes,True
2026-03,IPC_NUCLEO_NAC,var. % mensual,var. % mensual,mes,2026-07-31,4,1.979932521805356,1.958729365302746,1.593462425550719,2.4,1.782174844485196,-0.19775767732016014,0.19775767732016014,,1.0,IPC_NUCLEO_MENSUAL,dato del mes,True
2026-04,IPC_NUCLEO_NAC,var. % mensual,var. % mensual,mes,2026-07-31,3,2.0,2.076893691273476,1.7,2.5,1.782174844485196,-0.21782515551480408,0.21782515551480408,,1.0,IPC_NUCLEO_MENSUAL,dato del mes,True
2026-05,IPC_NUCLEO_NAC,var. % mensual,var. % mensual,mes,2026-07-31,2,1.946220148075883,1.961991474310786,1.642,2.288,1.782174844485196,-0.16404530359068703,0.16404530359068703,,1.0,IPC_NUCLEO_MENSUAL,dato del mes,True
2026-06,IPC_NUCLEO_NAC,var. % mensual,var. % mensual,mes,2026-07-31,1,1.9,1.895718713968599,1.608,2.2,1.782174844485196,-0.11782515551480399,0.11782515551480399,,1.0,IPC_NUCLEO_MENSUAL,dato del mes,True
2026-07,IPC_NUCLEO_NAC,var. % mensual,var. % mensual,mes,2026-07-31,0,1.8,1.785486950066997,1.543436185502151,2.020586126145964,1.782174844485196,-0.017825155514804125,0.017825155514804125,,1.0,IPC_NUCLEO_MENSUAL,dato del mes,True
2026-02,IPC_NUCLEO_NAC,var. % mensual,var. % mensual,mes,2026-08-31,6,1.5875,1.576243981054871,1.3,1.957249170829331,1.8114029123214688,0.22390291232146886,0.22390291232146886,,1.0,IPC_NUCLEO_MENSUAL,dato del mes,True
2026-03,IPC_NUCLEO_NAC,var. % mensual,var. % mensual,mes,2026-08-31,5,1.828718680450235,1.829635795868625,1.435,2.3,1.8114029123214688,-0.017315768128766118,0.017315768128766118,,1.0,IPC_NUCLEO_MENSUAL,dato del mes,True
2026-04,IPC_NUCLEO_NAC,var. % mensual,var. % mensual,mes,2026-08-31,4,1.9,1.956495624126171,1.6,2.399757365400076,1.8114029123214688,-0.08859708767853114,0.08859708767853114,,1.0,IPC_NUCLEO_MENSUAL,dato del mes,True
2026-05,IPC_NUCLEO_NAC,var. % mensual,var. % mensual,mes,2026-08-31,3,1.9,1.888434240749078,1.631208619680474,2.27,1.8114029123214688,-0.08859708767853114,0.08859708767853114,,1.0,IPC_NUCLEO_MENSUAL,dato del mes,True
2026-06,IPC_NUCLEO_NAC,var. % mensual,var. % mensual,mes,2026-08-31,2,1.79,1.831990921046516,1.533851268174919,2.31254923786012,1.8114029123214688,0.021402912321468737,0.021402912321468737,,1.0,IPC_NUCLEO_MENSUAL,dato del mes,True
2026-07,IPC_NUCLEO_NAC,var. % mensual,var. % mensual,mes,2026-08-31,1,1.7,1.706774743258522,1.50231428390636,1.98,1.8114029123214688,0.11140291232146882,0.11140291232146882,,1.0,IPC_NUCLEO_MENSUAL,dato del mes,True
2026-08,IPC_NUCLEO_NAC,var. % mensual,var. % mensual,mes,2026-08-31,0,1.7,1.677542677767357,1.469934770744372,1.918,1.8114029123214688,0.11140291232146882,0.11140291232146882,,1.0,IPC_NUCLEO_MENSUAL,dato del mes,True
2016-06,PIB,var. % i.a.,var. % i.a.,trim,2016-09-30,3,-2.0,-1.8528895765458,-3.1,-0.4,-3.327218851877756,-1.3272188518777561,1.3272188518777561,,0.0,PIB_IA_TRIM,dato del mes,True
2016-07,PIB,var. % i.a.,var. % i.a.,trim,2016-09-30,2,-2.1500000000000004,-2.115623569006172,-3.24,-1.0208842591287672,-3.327218851877756,-1.1772188518777558,1.1772188518777558,,0.0,PIB_IA_TRIM,dato del mes,True
2016-08,PIB,var. % i.a.,var. % i.a.,trim,2016-09-30,1,-2.328149956511372,-2.3721252046136176,-3.08,-1.5199999999999996,-3.327218851877756,-0.999068895366384,0.999068895366384,,0.0,PIB_IA_TRIM,dato del mes,True
2016-09,PIB,var. % i.a.,var. % i.a.,trim,2016-12-31,3,-1.2,-1.2146930499816089,-2.85,0.4,-1.4932883928850726,-0.2932883928850727,0.2932883928850727,,1.0,PIB_IA_TRIM,dato del mes,True
2016-06,PIB,var. % i.a.,var. % i.a.,trim,2017-09-30,15,3.815,3.18852317287215,0.5,4.7,3.850608563626845,0.03560856362684506,0.03560856362684506,,1.0,PIB_IA_TRIM,dato del mes,True
2016-07,PIB,var. % i.a.,var. % i.a.,trim,2017-09-30,14,3.893233366876129,3.6280806929639615,2.0,5.051856272317248,3.850608563626845,-0.04262480324928397,0.04262480324928397,,1.0,PIB_IA_TRIM,dato del mes,True
2016-08,PIB,var. % i.a.,var. % i.a.,trim,2017-09-30,13,4.0,3.84680591416394,1.92,5.180000000000001,3.850608563626845,-0.149391436373155,0.149391436373155,,1.0,PIB_IA_TRIM,dato del mes,True
2016-09,PIB,var. % i.a.,var. % i.a.,trim,2017-12-31,15,4.0,3.7232703211248257,1.6,5.699999999999999,4.53268482640472,0.5326848264047204,0.5326848264047204,,1.0,PIB_IA_TRIM,dato del mes,True
2016-06,PIB,var. % prom. anual,var. % prom. anual,anio,2016-12-31,6,-1.4,-1.2949637639538527,-2.0,-0.4613785872315444,-2.080327849264907,-0.680327849264907,0.680327849264907,,0.0,PIB_PROM_ANUAL,dato del mes,True
2016-07,PIB,var. % prom. anual,var. % prom. anual,anio,2016-12-31,5,-1.5,-1.5043769059928218,-2.02,-0.8802151942528504,-2.080327849264907,-0.5803278492649069,0.5803278492649069,,0.0,PIB_PROM_ANUAL,dato del mes,True
2016-08,PIB,var. % prom. anual,var. % prom. anual,anio,2016-12-31,4,-1.5,-1.4909241937644744,-2.06,-1.0,-2.080327849264907,-0.5803278492649069,0.5803278492649069,,0.0,PIB_PROM_ANUAL,dato del mes,True
2016-09,PIB,var. % prom. anual,var. % prom. anual,anio,2016-12-31,3,-1.7,-1.7404740022226814,-2.2,-1.2,-2.080327849264907,-0.3803278492649069,0.3803278492649069,,1.0,PIB_PROM_ANUAL,dato del mes,True
2016-10,PIB,var. % prom. anual,var. % prom. anual,anio,2016-12-31,2,-2.0,-1.953958642180098,-2.4,-1.5,-2.080327849264907,-0.08032784926490688,0.08032784926490688,,1.0,PIB_PROM_ANUAL,dato del mes,True
2016-11,PIB,var. % prom. anual,var. % prom. anual,anio,2016-12-31,1,-2.3,-2.286027470922524,-2.7,-1.98,-2.080327849264907,0.21967215073509294,0.21967215073509294,,1.0,PIB_PROM_ANUAL,dato del mes,True
2016-06,PIB,var. % prom. anual,var. % prom. anual,anio,2017-12-31,18,3.2,3.223120923268793,2.445051151510654,4.14,2.8185029728373223,-0.38149702716267786,0.38149702716267786,,1.0,PIB_PROM_ANUAL,dato del mes,True
2016-07,PIB,var. % prom. anual,var. % prom. anual,anio,2017-12-31,17,3.2,3.1699548341235357,2.24,4.0,2.8185029728373223,-0.38149702716267786,0.38149702716267786,,1.0,PIB_PROM_ANUAL,dato del mes,True
2016-08,PIB,var. % prom. anual,var. % prom. anual,anio,2017-12-31,16,3.2,3.176624592386234,2.474883939842133,4.0,2.8185029728373223,-0.38149702716267786,0.38149702716267786,,1.0,PIB_PROM_ANUAL,dato del mes,True
2016-09,PIB,var. % prom. anual,var. % prom. anual,anio,2017-12-31,15,3.2,3.227496494593629,2.4,4.0,2.8185029728373223,-0.38149702716267786,0.38149702716267786,,1.0,PIB_PROM_ANUAL,dato del mes,True
2016-10,PIB,var. % prom. anual,var. % prom. anual,anio,2017-12-31,14,3.2,3.273476603521757,2.488138429064923,4.0,2.8185029728373223,-0.38149702716267786,0.38149702716267786,,1.0,PIB_PROM_ANUAL,dato del mes,True
2016-11,PIB,var. % prom. anual,var. % prom. anual,anio,2017-12-31,13,3.0,3.032551251609034,2.3,3.612497672264909,2.8185029728373223,-0.18149702716267768,0.18149702716267768,,1.0,PIB_PROM_ANUAL,dato del mes,True
2016-12,PIB,var. % prom. anual,var. % prom. anual,anio,2017-12-31,12,3.0,2.9166035149295344,2.3057110014947138,3.5,2.8185029728373223,-0.18149702716267768,0.18149702716267768,,1.0,PIB_PROM_ANUAL,dato del mes,True
2017-01,PIB,var. % prom. anual,var. % prom. anual,anio,2017-12-31,11,3.0,3.000416155182838,2.4,3.6,2.8185029728373223,-0.18149702716267768,0.18149702716267768,,1.0,PIB_PROM_ANUAL,dato del mes,True
2017-02,PIB,var. % prom. anual,var. % prom. anual,anio,2017-12-31,10,3.0,3.0194885329370265,2.4,3.54,2.8185029728373223,-0.18149702716267768,0.18149702716267768,,1.0,PIB_PROM_ANUAL,dato del mes,True
2017-03,PIB,var. % prom. anual,var. % prom. anual,anio,2017-12-31,9,2.8,2.843804176601072,2.22,3.454592533014264,2.8185029728373223,0.018502972837322496,0.018502972837322496,,1.0,PIB_PROM_ANUAL,dato del mes,True
2017-04,PIB,var. % prom. anual,var. % prom. anual,anio,2017-12-31,8,2.6965470305895067,2.646514187851844,2.0,3.25,2.8185029728373223,0.12195594224781559,0.12195594224781559,,1.0,PIB_PROM_ANUAL,dato del mes,True
2017-05,PIB,var. % prom. anual,var. % prom. anual,anio,2017-12-31,7,2.6,2.605587555190084,2.0,3.1,2.8185029728373223,0.21850297283732223,0.21850297283732223,,1.0,PIB_PROM_ANUAL,dato del mes,True
2017-06,PIB,var. % prom. anual,var. % prom. anual,anio,2017-12-31,6,2.7,2.656882536260395,2.2,3.1,2.8185029728373223,0.11850297283732214,0.11850297283732214,,1.0,PIB_PROM_ANUAL,dato del mes,True
2017-07,PIB,var. % prom. anual,var. % prom. anual,anio,2017-12-31,5,2.7,2.6897973127913364,2.38,3.1,2.8185029728373223,0.11850297283732214,0.11850297283732214,,1.0,PIB_PROM_ANUAL,dato del mes,True
2017-08,PIB,var. % prom. anual,var. % prom. anual,anio,2017-12-31,4,2.8,2.767491336427314,2.4959377191726864,3.1,2.8185029728373223,0.018502972837322496,0.018502972837322496,,1.0,PIB_PROM_ANUAL,dato del mes,True
2017-09,PIB,var. % prom. anual,var. % prom. anual,anio,2017-12-31,3,2.8,2.81603773584905,2.62,3.0,2.8185029728373223,0.018502972837322496,0.018502972837322496,,1.0,PIB_PROM_ANUAL,dato del mes,True
2017-10,PIB,var. % prom. anual,var. % prom. anual,anio,2017-12-31,2,2.9,2.88888888888888,2.73,3.076,2.8185029728373223,-0.0814970271626776,0.0814970271626776,,1.0,PIB_PROM_ANUAL,dato del mes,True
2017-11,PIB,var. % prom. anual,var. % prom. anual,anio,2017-12-31,1,2.9,2.88166666666666,2.73,3.0,2.8185029728373223,-0.0814970271626776,0.0814970271626776,,1.0,PIB_PROM_ANUAL,dato del mes,True
2016-10,PIB,var. % prom. anual,var. % prom. anual,anio,2018-12-31,26,3.3,3.295262778840879,2.475,4.211134208555582,-2.6173964606568845,-5.917396460656884,5.917396460656884,,0.0,PIB_PROM_ANUAL,dato del mes,True
2016-11,PIB,var. % prom. anual,var. % prom. anual,anio,2018-12-31,25,3.2,3.212320038074262,2.228,4.244536834222325,-2.6173964606568845,-5.817396460656885,5.817396460656885,,0.0,PIB_PROM_ANUAL,dato del mes,True
2016-12,PIB,var. % prom. anual,var. % prom. anual,anio,2018-12-31,24,3.3,3.1725824879939832,2.0,4.20879319896007,-2.6173964606568845,-5.917396460656884,5.917396460656884,,0.0,PIB_PROM_ANUAL,dato del mes,True
2017-01,PIB,var. % prom. anual,var. % prom. anual,anio,2018-12-31,23,3.1,3.1992100412031386,2.46,4.072,-2.6173964606568845,-5.717396460656884,5.717396460656884,,0.0,PIB_PROM_ANUAL,dato del mes,True
2017-02,PIB,var. % prom. anual,var. % prom. anual,anio,2018-12-31,22,3.2,3.2310393901103263,2.2672266999150823,4.2,-2.6173964606568845,-5.817396460656885,5.817396460656885,,0.0,PIB_PROM_ANUAL,dato del mes,True
2017-03,PIB,var. % prom. anual,var. % prom. anual,anio,2018-12-31,21,3.1500000000000004,3.150376591319064,2.121008059847148,4.01,-2.6173964606568845,-5.767396460656885,5.767396460656885,,0.0,PIB_PROM_ANUAL,dato del mes,True
2017-04,PIB,var. % prom. anual,var. % prom. anual,anio,2018-12-31,20,3.0,3.04887534370969,1.92,4.0,-2.6173964606568845,-5.6173964606568845,5.6173964606568845,,0.0,PIB_PROM_ANUAL,dato del mes,True
2017-05,PIB,var. % prom. anual,var. % prom. anual,anio,2018-12-31,19,3.0,2.942853607984958,1.93,4.0,-2.6173964606568845,-5.6173964606568845,5.6173964606568845,,0.0,PIB_PROM_ANUAL,dato del mes,True
2017-06,PIB,var. % prom. anual,var. % prom. anual,anio,2018-12-31,18,3.0,2.9353153973113466,2.0,4.0,-2.6173964606568845,-5.6173964606568845,5.6173964606568845,,0.0,PIB_PROM_ANUAL,dato del mes,True
2017-07,PIB,var. % prom. anual,var. % prom. anual,anio,2018-12-31,17,3.0,2.8239208237201106,1.7600000000000002,3.92,-2.6173964606568845,-5.6173964606568845,5.6173964606568845,,0.0,PIB_PROM_ANUAL,dato del mes,True
2017-08,PIB,var. % prom. anual,var. % prom. anual,anio,2018-12-31,16,3.0,2.938679152583339,2.0,3.8,-2.6173964606568845,-5.6173964606568845,5.6173964606568845,,0.0,PIB_PROM_ANUAL,dato del mes,True
2017-09,PIB,var. % prom. anual,var. % prom. anual,anio,2018-12-31,15,3.0,3.00471698113207,2.256,3.72,-2.6173964606568845,-5.6173964606568845,5.6173964606568845,,0.0,PIB_PROM_ANUAL,dato del mes,True
2017-10,PIB,var. % prom. anual,var. % prom. anual,anio,2018-12-31,14,3.08,3.16481481481481,2.5,3.8,-2.6173964606568845,-5.6973964606568845,5.6973964606568845,,0.0,PIB_PROM_ANUAL,dato del mes,True
2017-11,PIB,var. % prom. anual,var. % prom. anual,anio,2018-12-31,13,3.06,3.10472727272727,2.44,3.7,-2.6173964606568845,-5.677396460656885,5.677396460656885,,0.0,PIB_PROM_ANUAL,dato del mes,True
2017-12,PIB,var. % prom. anual,var. % prom. anual,anio,2018-12-31,12,3.15,3.14111111111111,2.71,3.5,-2.6173964606568845,-5.767396460656885,5.767396460656885,,0.0,PIB_PROM_ANUAL,dato del mes,True
2018-01,PIB,var. % prom. anual,var. % prom. anual,anio,2018-12-31,11,3.0,2.8877358490566,2.332,3.3,-2.6173964606568845,-5.6173964606568845,5.6173964606568845,,0.0,PIB_PROM_ANUAL,dato del mes,True
2018-02,PIB,var. % prom. anual,var. % prom. anual,anio,2018-12-31,10,2.65,2.66259259259259,2.1,3.1,-2.6173964606568845,-5.267396460656885,5.267396460656885,,0.0,PIB_PROM_ANUAL,dato del mes,True
2018-03,PIB,var. % prom. anual,var. % prom. anual,anio,2018-12-31,9,2.5,2.4756862745098,2.0,2.8,-2.6173964606568845,-5.1173964606568845,5.1173964606568845,,0.0,PIB_PROM_ANUAL,dato del mes,True
2018-04,PIB,var. % prom. anual,var. % prom. anual,anio,2018-12-31,8,2.5,2.49086956521739,2.0,2.8,-2.6173964606568845,-5.1173964606568845,5.1173964606568845,,0.0,PIB_PROM_ANUAL,dato del mes,True
2018-05,PIB,var. % prom. anual,var. % prom. anual,anio,2018-12-31,7,1.3,1.2838,0.845,1.757,-2.6173964606568845,-3.9173964606568843,3.9173964606568843,,0.0,PIB_PROM_ANUAL,dato del mes,True
2018-06,PIB,var. % prom. anual,var. % prom. anual,anio,2018-12-31,6,0.5,0.456734693877551,-0.209999999999999,1.0,-2.6173964606568845,-3.1173964606568845,3.1173964606568845,,0.0,PIB_PROM_ANUAL,dato del mes,True
2018-07,PIB,var. % prom. anual,var. % prom. anual,anio,2018-12-31,5,-0.275,-0.2918,-0.964,0.4,-2.6173964606568845,-2.3423964606568846,2.3423964606568846,,0.0,PIB_PROM_ANUAL,dato del mes,True
2018-08,PIB,var. % prom. anual,var. % prom. anual,anio,2018-12-31,4,-1.85,-1.83947368421052,-2.42999999999999,-1.23999999999999,-2.6173964606568845,-0.7673964606568844,0.7673964606568844,,0.0,PIB_PROM_ANUAL,dato del mes,True
2018-09,PIB,var. % prom. anual,var. % prom. anual,anio,2018-12-31,3,-2.5,-2.33466666666666,-2.8,-1.724,-2.6173964606568845,-0.11739646065688447,0.11739646065688447,,1.0,PIB_PROM_ANUAL,dato del mes,True
2018-10,PIB,var. % prom. anual,var. % prom. anual,anio,2018-12-31,2,-2.385,-2.40092592592592,-3.0,-1.97899999999999,-2.6173964606568845,-0.23239646065688468,0.23239646065688468,,1.0,PIB_PROM_ANUAL,dato del mes,True
2018-11,PIB,var. % prom. anual,var. % prom. anual,anio,2018-12-31,1,-2.375,-2.42134615384615,-2.89,-2.09099999999999,-2.6173964606568845,-0.24239646065688447,0.24239646065688447,,1.0,PIB_PROM_ANUAL,dato del mes,True
2016-10,PIB,var. % prom. anual,var. % prom. anual,anio,2019-12-31,38,3.5,3.455725923819911,2.94,4.260000000000001,-2.000861001721599,-5.500861001721599,5.500861001721599,,0.0,PIB_PROM_ANUAL,dato del mes,True
2016-11,PIB,var. % prom. anual,var. % prom. anual,anio,2019-12-31,37,3.5,3.4467122690148555,2.9,4.185159994753214,-2.000861001721599,-5.500861001721599,5.500861001721599,,0.0,PIB_PROM_ANUAL,dato del mes,True
2016-12,PIB,var. % prom. anual,var. % prom. anual,anio,2019-12-31,36,3.5,3.438813479209119,2.36,4.385000000000001,-2.000861001721599,-5.500861001721599,5.500861001721599,,0.0,PIB_PROM_ANUAL,dato del mes,True
2017-01,PIB,var. % prom. anual,var. % prom. anual,anio,2019-12-31,35,3.5,3.5226345507606256,2.7,4.5,-2.000861001721599,-5.500861001721599,5.500861001721599,,0.0,PIB_PROM_ANUAL,dato del mes,True
2017-02,PIB,var. % prom. anual,var. % prom. anual,anio,2019-12-31,34,3.5,3.440456440286914,2.78,4.5,-2.000861001721599,-5.500861001721599,5.500861001721599,,0.0,PIB_PROM_ANUAL,dato del mes,True
2017-03,PIB,var. % prom. anual,var. % prom. anual,anio,2019-12-31,33,3.5,3.4030175442781965,2.85,4.300000000000001,-2.000861001721599,-5.500861001721599,5.500861001721599,,0.0,PIB_PROM_ANUAL,dato del mes,True
2017-04,PIB,var. % prom. anual,var. % prom. anual,anio,2019-12-31,32,3.3674512393941853,3.386786753492549,2.87,4.247680942918467,-2.000861001721599,-5.368312241115785,5.368312241115785,,0.0,PIB_PROM_ANUAL,dato del mes,True
2017-05,PIB,var. % prom. anual,var. % prom. anual,anio,2019-12-31,31,3.2,3.27228655813862,2.78,4.0,-2.000861001721599,-5.200861001721599,5.200861001721599,,0.0,PIB_PROM_ANUAL,dato del mes,True
2017-06,PIB,var. % prom. anual,var. % prom. anual,anio,2019-12-31,30,3.2,3.275740203047751,2.9,4.0,-2.000861001721599,-5.200861001721599,5.200861001721599,,0.0,PIB_PROM_ANUAL,dato del mes,True
2017-07,PIB,var. % prom. anual,var. % prom. anual,anio,2019-12-31,29,3.2,3.2126073345901145,2.5,4.0,-2.000861001721599,-5.200861001721599,5.200861001721599,,0.0,PIB_PROM_ANUAL,dato del mes,True
2017-08,PIB,var. % prom. anual,var. % prom. anual,anio,2019-12-31,28,3.2,3.248186906776388,2.5,4.0,-2.000861001721599,-5.200861001721599,5.200861001721599,,0.0,PIB_PROM_ANUAL,dato del mes,True
2017-09,PIB,var. % prom. anual,var. % prom. anual,anio,2019-12-31,27,3.2,3.21659574468085,2.5,3.84,-2.000861001721599,-5.200861001721599,5.200861001721599,,0.0,PIB_PROM_ANUAL,dato del mes,True
2017-10,PIB,var. % prom. anual,var. % prom. anual,anio,2019-12-31,26,3.2,3.265625,2.7,3.83,-2.000861001721599,-5.200861001721599,5.200861001721599,,0.0,PIB_PROM_ANUAL,dato del mes,True
2017-11,PIB,var. % prom. anual,var. % prom. anual,anio,2019-12-31,25,3.25,3.2736,2.7,3.77299999999999,-2.000861001721599,-5.250861001721599,5.250861001721599,,0.0,PIB_PROM_ANUAL,dato del mes,True
2017-12,PIB,var. % prom. anual,var. % prom. anual,anio,2019-12-31,24,3.25,3.31374999999999,2.9,3.82,-2.000861001721599,-5.250861001721599,5.250861001721599,,0.0,PIB_PROM_ANUAL,dato del mes,True
2018-01,PIB,var. % prom. anual,var. % prom. anual,anio,2019-12-31,23,3.1,3.12211538461538,2.6,3.5,-2.000861001721599,-5.100861001721599,5.100861001721599,,0.0,PIB_PROM_ANUAL,dato del mes,True
2018-02,PIB,var. % prom. anual,var. % prom. anual,anio,2019-12-31,22,3.0,3.08226415094339,2.5,3.516,-2.000861001721599,-5.000861001721599,5.000861001721599,,0.0,PIB_PROM_ANUAL,dato del mes,True
2018-03,PIB,var. % prom. anual,var. % prom. anual,anio,2019-12-31,21,3.1,3.10490196078431,2.6,3.52,-2.000861001721599,-5.100861001721599,5.100861001721599,,0.0,PIB_PROM_ANUAL,dato del mes,True
2018-04,PIB,var. % prom. anual,var. % prom. anual,anio,2019-12-31,20,3.15,3.14543478260869,2.6,3.5,-2.000861001721599,-5.150861001721599,5.150861001721599,,0.0,PIB_PROM_ANUAL,dato del mes,True
2018-05,PIB,var. % prom. anual,var. % prom. anual,anio,2019-12-31,19,2.2,2.21183673469387,1.28,3.036,-2.000861001721599,-4.200861001721599,4.200861001721599,,0.0,PIB_PROM_ANUAL,dato del mes,True
2018-06,PIB,var. % prom. anual,var. % prom. anual,anio,2019-12-31,18,1.55,1.66083333333333,1.0,2.765,-2.000861001721599,-3.550861001721599,3.550861001721599,,0.0,PIB_PROM_ANUAL,dato del mes,True
2018-07,PIB,var. % prom. anual,var. % prom. anual,anio,2019-12-31,17,1.5,1.47142857142857,0.82,2.22,-2.000861001721599,-3.500861001721599,3.500861001721599,,0.0,PIB_PROM_ANUAL,dato del mes,True
2018-08,PIB,var. % prom. anual,var. % prom. anual,anio,2019-12-31,16,0.5,0.398947368421052,-1.0,1.793,-2.000861001721599,-2.500861001721599,2.500861001721599,,0.0,PIB_PROM_ANUAL,dato del mes,True
2018-09,PIB,var. % prom. anual,var. % prom. anual,anio,2019-12-31,15,-0.5,-0.349333333333333,-1.11999999999999,0.68,-2.000861001721599,-1.5008610017215989,1.5008610017215989,,0.0,PIB_PROM_ANUAL,dato del mes,True
2018-10,PIB,var. % prom. anual,var. % prom. anual,anio,2019-12-31,14,-1.0,-0.85037037037037,-1.9,0.1,-2.000861001721599,-1.0008610017215989,1.0008610017215989,,0.0,PIB_PROM_ANUAL,dato del mes,True
2018-11,PIB,var. % prom. anual,var. % prom. anual,anio,2019-12-31,13,-1.15,-0.901153846153846,-1.99,0.5,-2.000861001721599,-0.850861001721599,0.850861001721599,,0.0,PIB_PROM_ANUAL,dato del mes,True
2018-12,PIB,var. % prom. anual,var. % prom. anual,anio,2019-12-31,12,-1.2,-0.993749999999999,-2.13,0.8,-2.000861001721599,-0.8008610017215989,0.8008610017215989,,1.0,PIB_PROM_ANUAL,dato del mes,True
2019-01,PIB,var. % prom. anual,var. % prom. anual,anio,2019-12-31,11,-1.185,-0.959615384615384,-1.8,0.0899999999999998,-2.000861001721599,-0.8158610017215988,0.8158610017215988,,0.0,PIB_PROM_ANUAL,dato del mes,True
2019-02,PIB,var. % prom. anual,var. % prom. anual,anio,2019-12-31,10,-1.25,-1.14074074074074,-1.86999999999999,-0.0299999999999997,-2.000861001721599,-0.7508610017215989,0.7508610017215989,,0.0,PIB_PROM_ANUAL,dato del mes,True
2019-03,PIB,var. % prom. anual,var. % prom. anual,anio,2019-12-31,9,-1.2,-1.07603773584905,-2.0,0.0800000000000004,-2.000861001721599,-0.8008610017215989,0.8008610017215989,,0.0,PIB_PROM_ANUAL,dato del mes,True
